message,label
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",spam
I havent lei.. Next mon can?,nonspam
Mm feeling sleepy. today itself i shall get that dear,nonspam
How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,nonspam
Do ü noe if ben is going?,nonspam
Can you do a mag meeting this avo at some point?,nonspam
I meant middle left or right?,nonspam
Really? I crashed out cuddled on my sofa.,nonspam
Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,nonspam
"I sent you the prices and do you mean the  &lt;#&gt; g,",nonspam
Are you this much buzy,nonspam
Nothing. Can...,nonspam
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam
No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,nonspam
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,nonspam
"Tick, tick, tick ... Babe",nonspam
R ü going 4 today's meeting?,nonspam
K da:)how many page you want?,nonspam
Ya had just now.onion roast.,nonspam
Send his number and give reply tomorrow morning for why you said that to him like that ok,nonspam
You said not now. No problem. When you can. Let me know.,nonspam
Ok but tell me half an hr b4 u come i need 2 prepare.,nonspam
Play w computer? Aiyah i tok 2 u lor?,nonspam
Sat right? Okay thanks... ,nonspam
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",nonspam
Ok Chinese food on its way. When I get fat you're paying for my lipo.,nonspam
We r outside already.,nonspam
Have a good trip. Watch out for . Remember when you get back we must decide about easter.,nonspam
Yo we are watching a movie on netflix,nonspam
What time. I‘m out until prob 3 or so,nonspam
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",nonspam
I dont thnk its a wrong calling between us,nonspam
I am not sure about night menu. . . I know only about noon menu,nonspam
ARR birthday today:) i wish him to get more oscar.,nonspam
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",nonspam
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",nonspam
 and  picking them up from various points,nonspam
Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,spam
Wow v v impressed. Have funs shopping!,nonspam
I am on the way to ur home,nonspam
Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,spam
No problem. Talk to you later,nonspam
Then ur sis how?,nonspam
Still in customer place,nonspam
How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,spam
"Dude u knw also telugu..thts gud..k, gud nyt..",nonspam
We confirm eating at esplanade?,nonspam
Send me your id and password,nonspam
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,nonspam
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",spam
Well I might not come then...,nonspam
Long after I quit. I get on only like 5 minutes a day as it is.,nonspam
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,nonspam
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,nonspam
"Just arrived, see you in a couple days &lt;3",nonspam
"K, wat s tht incident?",nonspam
Yeah get the unlimited,nonspam
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,nonspam
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",nonspam
Ü got wat to buy tell us then ü no need to come in again.,nonspam
When you are big..| God will bring success.,nonspam
U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,spam
"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,nonspam
Well there's still a bit left if you guys want to tonight,nonspam
Not from this campus. Are you in the library?,nonspam
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",nonspam
How will I creep on you now? ;_;,nonspam
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,nonspam
If I get there before you after your ten billion calls and texts so help me god,nonspam
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,nonspam
I've told him that i've returned it. That should i re order it.,nonspam
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",nonspam
Depends on where u going lor.,nonspam
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,nonspam
FreeMsg>FAV XMAS TONES!Reply REAL,spam
Lil fever:) now fine:),nonspam
I think it's all still in my car,nonspam
Can a not?,nonspam
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,spam
Yes princess! I want to catch you with my big strong hands...,nonspam
Oh yeah I forgot. U can only take 2 out shopping at once.,nonspam
Mm so you asked me not to call radio,nonspam
Thinkin about someone is all good. No drugs for that,nonspam
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",nonspam
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",nonspam
"Alright if you're sure, let me know when you're leaving",nonspam
Some are lasting as much as 2 hours. You might get lucky.,nonspam
Genius what's up. How your brother. Pls send his number to my skype.,nonspam
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",spam
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,nonspam
Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,nonspam
INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,spam
Oh god..taken the teeth?is it paining,nonspam
ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,spam
Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,nonspam
No need to buy lunch for me.. I eat maggi mee..,nonspam
"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",spam
Ok lor...,nonspam
"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",nonspam
Wife.how she knew the time of murder exactly,nonspam
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,spam
Howz that persons story,nonspam
Thanx 4 sending me home...,nonspam
Its normally hot mail. Com you see!,nonspam
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",spam
U sick still can go shopping?,nonspam
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",nonspam
Nice.nice.how is it working?,nonspam
1's reach home call me.,nonspam
Were trying to find a Chinese food place around here,nonspam
"Easy mate, * guess the quick drink was bit ambitious.",nonspam
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,nonspam
Ok thanx...,nonspam
aathi..where are you dear..,nonspam
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",nonspam
Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,nonspam
Will be out of class in a few hours. Sorry,nonspam
Wat time u finish ur lect today?,nonspam
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",spam
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",nonspam
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",spam
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,nonspam
Are you going to wipro interview today?,nonspam
how tall are you princess?,nonspam
I doubt you could handle 5 times per night in any case...,nonspam
Haha... Hope ü can hear the receipt sound... Gd luck!,nonspam
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,nonspam
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",nonspam
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,nonspam
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,nonspam
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",nonspam
I want to be there so i can kiss you and feel you next to me,nonspam
I am not at all happy with what you saying or doing,nonspam
Adult 18 Content Your video will be with you shortly,spam
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",nonspam
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,nonspam
He says hi and to get your ass back to south tampa (preferably at a kegger),nonspam
Smith waste da.i wanna gayle.,nonspam
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",nonspam
"Aight, tomorrow around  &lt;#&gt;  it is",nonspam
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",nonspam
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",spam
